DataTime           	dB(A)	16	20	25	31.5	40	50	63	80	100	125	160	200	250	315	400	500	630	800	1000	1250	1600	2000	2500	3150	4000	5000	6300	8000	10000	12500	16000	20000
2025/01/22 20:39:52	42.9	-4.9	1.7	7.1	12.3	19.3	22.6	25.1	27.2	27.7	27.1	27.5	25.3	26.2	26.6	24.8	25.6	24.7	25.3	27.3	32.7	36.8	34.3	35.0	29.2	29.2	29.8	32.6	41.4	33.2	28.4	28.1	26.8
2025/01/22 20:39:53	42.0	-13.3	-9.6	-3.4	1.9	7.4	8.8	7.7	14.2	25.7	19.8	18.1	21.6	30.6	26.1	29.9	25.2	24.7	25.7	26.5	29.3	27.8	30.0	28.4	29.3	29.8	31.2	34.7	41.5	36.2	28.6	27.6	26.8
2025/01/22 20:39:54	45.5	-8.2	-3.8	-0.5	4.7	3.8	10.1	12.1	19.1	27.2	28.2	27.1	24.4	29.1	28.9	25.2	25.3	26.1	26.5	27.4	30.5	31.9	32.3	29.1	30.2	30.3	31.6	35.0	45.2	39.3	28.9	28.7	27.6
2025/01/22 20:39:55	43.8	-8.2	-4.3	2.6	3.1	3.2	7.2	11.5	15.1	23.6	17.5	19.8	21.6	23.3	26.4	23.0	24.6	24.7	25.2	25.9	26.8	26.9	29.0	28.9	29.4	30.3	31.0	34.0	39.9	34.6	28.0	27.3	26.9
2025/01/22 20:39:56	86.4	-14.7	-3.8	3.8	1.1	-1.3	2.3	10.9	27.3	32.5	41.9	53.9	63.5	70.8	67.4	77.6	75.3	75.9	77.0	68.6	77.4	78.6	69.5	67.2	67.9	68.6	71.6	74.0	80.5	69.4	47.5	29.7	29.0
2025/01/22 20:39:57	84.4	-15.3	-9.6	-6.8	-6.3	0.4	0.7	9.4	22.8	31.3	43.2	50.4	56.4	58.8	64.3	60.9	61.1	68.4	65.0	67.2	74.3	69.5	73.6	69.5	77.7	78.2	76.4	82.4	87.5	74.9	52.0	31.2	26.6
2025/01/22 20:39:58	78.7	-12.3	-10.7	-5.4	-3.9	-2.3	1.6	13.0	14.9	44.3	43.9	41.5	66.3	68.2	69.0	69.4	83.3	71.1	73.9	71.0	75.3	72.0	68.9	67.0	67.9	69.0	71.3	73.6	79.8	69.2	46.7	32.2	30.7
2025/01/22 20:39:59	83.1	-13.4	-10.0	-2.7	-2.6	-1.5	2.9	8.9	20.8	33.1	34.8	50.6	64.9	70.4	71.2	75.1	76.5	71.1	78.9	76.7	77.3	79.8	77.8	74.6	78.5	78.9	79.6	82.8	91.1	81.2	65.2	46.7	30.9
2025/01/22 20:40:00	87.4	-15.4	-10.2	-4.7	-4.0	-2.9	2.6	13.2	21.3	40.7	39.5	50.8	66.9	65.9	68.4	68.3	82.9	74.7	70.8	73.2	73.1	76.3	70.0	70.2	73.0	70.9	73.5	75.9	82.2	71.1	49.4	30.4	27.9
2025/01/22 20:40:01	83.1	-14.4	-9.0	-0.5	0.5	1.2	0.6	8.2	12.2	32.5	33.5	55.3	59.4	60.1	64.7	60.4	76.6	77.2	66.8	60.5	68.2	76.6	72.9	67.6	72.7	73.9	75.2	76.8	84.2	72.8	48.5	29.9	26.9
2025/01/22 20:40:02	93.6	-11.8	-5.8	-1.9	-2.3	-2.7	1.9	15.7	20.8	40.4	47.7	51.8	59.3	62.3	69.6	80.0	85.1	81.5	74.5	74.4	81.3	80.2	74.6	74.1	77.6	73.0	73.9	76.0	82.5	71.6	48.3	30.7	28.1
2025/01/22 20:40:03	99.6	-9.1	-6.7	-3.2	-1.1	0.0	3.2	15.2	14.6	29.8	50.0	43.1	59.7	63.8	69.0	56.2	80.9	77.1	68.2	71.4	76.1	74.7	79.8	71.7	77.8	77.7	80.2	82.9	89.9	78.7	61.8	42.0	27.0
2025/01/22 20:40:04	75.5	-11.7	-10.5	-5.8	-3.7	-1.6	2.3	11.3	15.1	43.9	51.8	39.3	61.7	64.0	56.3	67.8	80.8	74.2	64.8	66.2	63.3	68.3	69.6	69.2	68.8	69.6	72.2	75.3	82.4	70.3	50.7	31.1	27.0
2025/01/22 20:40:05	86.1	-9.7	-7.0	-2.7	-6.2	-0.3	1.7	12.9	29.3	34.0	33.6	56.5	66.4	57.5	67.3	82.6	66.4	64.1	79.5	71.0	81.5	77.6	73.4	71.8	71.5	70.5	72.4	74.1	80.6	70.8	47.1	30.1	28.6
2025/01/22 20:40:06	91.8	-12.7	-6.8	-2.0	-2.1	-0.7	1.3	9.8	21.8	28.0	32.0	53.3	65.8	73.4	73.3	69.4	78.7	79.7	80.5	76.0	81.1	83.5	78.7	71.3	73.6	75.0	76.6	78.2	85.4	73.7	51.0	31.8	28.1
2025/01/22 20:40:07	82.3	-11.4	-4.8	-2.6	-4.8	-3.6	3.3	15.3	15.0	29.8	48.6	47.3	56.0	66.4	76.8	71.8	73.9	79.7	79.8	71.3	78.2	82.4	74.9	68.8	67.1	67.2	69.6	71.6	77.2	65.9	43.4	29.2	27.5
2025/01/22 20:40:08	79.6	-3.9	-5.3	-1.3	-4.6	-1.8	0.5	15.0	16.2	27.0	48.0	45.5	56.4	60.1	66.2	66.2	84.3	60.4	71.3	72.1	69.4	71.8	76.9	72.7	77.8	78.6	79.8	84.7	91.8	82.6	66.1	47.0	27.5
2025/01/22 20:40:09	86.9	-6.7	-5.8	-2.0	-2.1	-3.1	3.3	10.2	26.9	42.0	42.0	52.8	60.7	69.3	67.2	80.7	71.9	75.5	84.6	65.4	81.3	83.9	74.7	74.7	70.0	69.8	72.9	74.9	80.9	70.0	47.4	30.1	27.3
2025/01/22 20:40:10	79.0	-4.4	-3.6	-2.3	-4.1	-2.6	5.7	13.5	21.2	27.6	39.5	52.2	55.3	63.8	66.3	70.4	65.0	70.4	64.4	58.5	66.8	67.0	73.4	67.4	73.0	72.4	75.3	77.4	84.2	71.6	48.8	29.6	26.5
2025/01/22 20:40:11	89.9	-7.3	-6.3	0.4	-2.0	-1.8	3.6	12.7	17.8	38.9	45.7	49.8	61.6	74.0	65.6	64.2	78.8	78.0	79.3	70.5	76.1	81.9	74.2	65.8	69.3	69.7	73.3	75.0	81.9	71.3	48.7	30.2	27.3
2025/01/22 20:40:12	101.7	-6.8	-5.5	-5.9	-2.3	-1.6	1.1	13.1	17.0	40.8	49.5	53.0	60.4	69.5	68.5	61.2	74.5	77.9	69.5	68.1	75.8	78.8	74.0	71.4	78.8	79.1	80.0	84.5	92.6	80.9	63.7	45.9	26.9
2025/01/22 20:40:13	88.8	-9.0	-7.0	-0.8	2.0	0.1	3.1	14.2	27.7	30.0	51.0	54.8	58.1	66.8	76.4	59.9	72.8	80.1	70.4	77.2	82.8	76.6	78.5	67.0	71.9	69.2	70.0	73.4	79.7	68.5	48.5	30.0	27.2
2025/01/22 20:40:14	83.8	-7.8	-6.1	-0.5	2.3	0.7	4.9	13.6	30.8	34.1	33.9	55.8	56.3	53.8	69.6	81.4	68.9	69.7	79.1	65.5	77.3	74.1	70.8	70.2	70.8	70.7	74.5	76.4	82.9	72.6	52.8	33.0	26.8
2025/01/22 20:40:15	94.2	-6.3	-6.3	-4.9	-5.5	-1.9	7.2	14.4	23.6	31.4	37.9	56.3	63.9	71.0	70.4	78.6	76.0	74.8	78.8	71.5	80.6	77.8	77.6	77.4	77.7	77.2	75.9	79.0	85.4	74.2	50.6	31.4	27.2
2025/01/22 20:40:16	87.1	-7.9	-6.1	-7.0	-8.1	-1.0	6.8	14.3	17.9	44.4	45.6	46.4	64.2	69.1	73.3	80.9	71.2	73.2	82.7	67.8	84.8	81.2	76.3	75.2	69.4	70.8	71.2	72.9	79.5	68.0	46.5	29.8	27.5
2025/01/22 20:40:17	85.3	-9.2	-9.3	-2.1	2.9	-1.4	3.3	12.4	22.3	32.9	35.3	50.0	63.4	72.1	71.9	73.7	76.0	71.5	79.3	75.5	79.0	78.5	77.8	74.3	78.6	79.8	79.8	82.7	90.6	81.5	65.3	45.6	27.5
2025/01/22 20:40:18	88.5	-7.9	-2.4	10.3	10.3	-1.1	4.7	12.6	22.0	46.3	45.8	47.9	62.6	65.0	62.6	76.3	82.8	63.9	81.9	70.6	80.2	82.2	74.4	72.9	71.7	71.6	74.6	77.2	85.2	72.1	56.0	32.6	28.3
2025/01/22 20:40:19	84.8	-10.5	-3.1	8.6	9.6	1.6	2.0	12.3	15.0	30.8	33.6	55.4	67.1	69.1	69.4	61.0	76.7	78.5	71.1	71.7	72.6	80.4	72.5	68.0	74.1	74.0	75.0	78.1	85.6	71.5	49.6	30.2	27.2
2025/01/22 20:40:20	92.5	4.5	5.0	8.3	9.4	3.8	6.1	14.7	20.4	42.2	49.6	53.7	62.5	66.6	70.9	82.0	75.6	80.1	81.1	70.3	84.1	83.0	75.2	77.4	75.8	74.5	74.1	75.5	82.2	72.0	49.1	30.5	27.4
2025/01/22 20:40:21	99.7	-2.1	-2.7	2.2	3.0	-1.9	4.2	14.6	20.6	29.2	49.9	52.0	59.2	64.9	69.4	60.2	84.4	76.3	68.3	72.9	75.1	77.3	79.1	74.1	77.2	79.1	79.5	82.9	90.2	81.2	62.7	44.8	27.2
2025/01/22 20:40:22	83.5	-6.0	-4.2	-1.7	1.9	-2.1	3.2	16.2	31.5	28.8	32.7	54.0	43.3	61.6	65.6	65.4	86.4	72.5	69.0	78.0	76.0	75.1	75.4	76.0	74.2	72.2	71.3	75.6	83.8	72.0	53.0	36.6	27.2
2025/01/22 20:40:23	86.9	5.4	-0.1	5.2	8.1	-3.0	-0.2	15.6	31.6	36.6	39.2	59.2	67.0	60.2	73.6	81.2	73.8	72.9	77.3	74.6	79.9	77.8	72.1	72.8	71.0	70.6	72.6	74.6	81.4	69.7	47.0	29.8	27.3
2025/01/22 20:40:24	91.8	-0.1	-2.3	4.7	6.4	-2.4	2.5	13.3	25.7	33.5	34.6	56.6	66.3	71.1	73.1	68.4	76.4	80.2	78.2	75.5	80.0	84.1	76.4	70.3	74.5	75.5	75.9	78.4	85.1	72.8	50.0	31.8	27.4
2025/01/22 20:40:25	87.8	-2.2	-5.0	0.1	-5.0	0.4	2.0	18.8	21.4	27.7	47.7	52.2	57.5	67.9	75.4	75.2	73.3	77.1	84.0	70.9	81.6	83.7	75.9	72.7	69.9	70.1	73.0	74.6	80.9	70.0	47.3	29.8	26.8
2025/01/22 20:40:26	83.0	-6.3	-1.2	3.7	2.8	-0.4	2.4	13.7	17.0	26.4	39.9	51.5	57.3	61.7	66.3	66.6	71.1	85.5	76.5	68.1	80.8	75.4	77.1	73.1	77.9	78.1	79.2	82.3	90.9	79.6	64.3	45.0	26.8
2025/01/22 20:40:27	87.6	-11.4	0.0	7.6	5.6	-1.9	1.9	14.2	27.5	42.3	42.4	50.6	56.2	61.1	56.2	81.2	83.4	65.2	75.4	69.4	78.0	72.8	73.6	75.1	71.6	71.3	73.8	76.4	81.6	71.1	48.5	30.7	27.0
2025/01/22 20:40:28	90.7	9.2	3.7	8.8	9.4	1.8	3.7	13.9	22.6	28.4	40.1	56.2	62.2	73.6	67.1	76.2	77.7	64.1	79.0	67.2	75.9	73.8	77.3	69.7	74.1	73.8	75.7	78.7	86.3	74.5	53.8	35.0	28.2
2025/01/22 20:40:29	91.2	6.0	-1.5	5.0	10.1	4.9	3.8	15.2	26.9	33.0	46.6	57.2	57.6	68.9	74.8	75.7	75.6	77.1	78.6	71.6	79.8	76.6	75.0	70.9	70.7	72.2	74.1	77.0	84.7	73.9	54.8	34.5	29.5
2025/01/22 20:40:30	99.9	-10.8	-3.3	10.0	12.2	2.1	3.0	10.5	30.7	34.8	32.3	57.8	59.2	64.5	71.1	79.3	85.4	83.6	78.4	74.4	83.6	80.9	76.9	76.7	78.7	79.6	78.3	82.7	90.2	78.2	62.3	41.7	28.2
2025/01/22 20:40:31	87.4	-6.3	-2.1	9.7	11.2	1.7	4.7	16.8	29.3	28.5	30.6	45.8	68.4	65.9	72.5	68.3	74.0	83.3	75.0	69.7	83.0	81.6	73.2	67.6	71.9	71.6	73.6	77.5	85.7	74.1	56.4	36.2	27.1
2025/01/22 20:40:32	82.4	-8.1	-1.0	10.7	11.5	-0.8	2.7	14.9	17.8	45.8	46.0	46.2	62.1	69.2	72.1	66.8	83.6	70.4	73.7	69.3	75.0	70.3	73.0	69.4	71.0	71.5	75.6	78.6	87.3	75.9	58.2	44.0	28.9
2025/01/22 20:40:33	91.3	-9.6	-2.1	10.3	10.8	-0.9	7.5	16.6	19.2	35.2	47.3	47.9	56.9	63.3	55.5	62.8	84.5	80.3	67.6	70.3	76.4	72.8	75.8	73.9	74.5	74.5	77.1	79.3	86.0	73.2	51.3	32.2	28.0
2025/01/22 20:40:34	86.6	-11.1	0.4	12.2	11.8	-0.4	3.0	17.3	22.3	47.1	46.5	40.1	58.4	73.8	71.0	68.4	72.6	79.7	81.2	67.3	82.7	78.5	75.7	66.6	68.6	68.9	71.1	73.4	80.6	68.6	46.8	31.2	29.2
2025/01/22 20:40:35	83.4	-14.8	-0.7	10.8	10.3	-1.2	4.9	16.5	18.8	42.8	43.6	45.4	53.0	73.6	68.3	61.6	77.0	85.2	76.6	70.1	88.4	77.7	77.6	75.6	78.7	80.0	80.2	84.2	91.5	78.4	64.2	47.1	28.4
